,0,1,2,3,4
0,3.2241507969505037,8.378891889287752,-1.2190424999250011,-28.537409148143155,0.7134852742617905
1,7.1518439370710025,16.3181084700042,0.31526714690113644,21.467187317608165,-2.9780567350466374
2,-0.9987822222966658,-2.323370603243049,0.34708669965388006,72.56169531530702,-3.8915462954659406
3,-0.9885930029314034,-1.10032399669619,-1.0093347345987322,115.87546006986949,-5.144918841103475
4,2.555110557357689,7.078715044824984,-1.3762617724139565,-26.140151342921456,0.4770751530193795
5,5.113130876448374,12.139833068181314,-0.48301193941156995,-26.0709494583254,-0.08760561943439349
6,4.002259764216792,8.990976341538726,0.5252634863105855,62.32195807183433,-4.314099085323057
7,-1.88930949450208,-3.842018490415562,-0.2160132307142142,97.79211159388767,-4.62299426232362
8,0.11733636752068399,1.650058470978836,-1.409265388243971,55.43120548832471,-2.5586076168043963
9,4.634698667373847,11.515301170330606,-1.0407170370719874,-42.00945616837262,0.774926945034629
10,4.8781414544794846,11.176628270668754,0.13214127095231198,6.628444432389244,-1.7760638576162702
11,1.1296577055734174,2.630289599548659,0.3330174048386625,96.91651232127896,-5.28446136945592
12,-1.7575026028431617,-3.041513976009554,-0.8525171036939907,83.40137837195181,-3.7549663367572386
13,2.250753145536449,6.463792187318212,-1.4443586533269561,3.3145409134879458,-0.6147649372307402
14,5.6343788331403,13.334920137750325,-0.4580959003768674,-32.86509411328598,0.012938169055912496
15,3.169898842506613,7.125740254012749,0.41984066866402825,51.852413070916015,-3.6273173877937026
16,-0.7905981854361235,-1.331095686583751,-0.17569893070061982,107.42632928692814,-5.233426494423817
17,-0.3478083233939886,0.48028259895090386,-1.3010490896934608,44.81344840216315,-2.1032400307117634
18,4.318485974032787,10.857932151372072,-1.1015907248058874,-26.513159282127674,0.2242260193718657
19,5.148754844059103,11.831953560803498,0.09339322181358878,0.595444307383957,-1.5856344340272894
20,0.9670701313667358,2.259448876168147,0.2984642752748453,89.0536823101132,-4.875357618099169
21,-1.2403469881812326,-1.9010044570165832,-0.7803069777316514,89.24442430530222,-4.121318091081263
22,1.8487057247254217,5.499012384744047,-1.3897909798047767,2.5123225622579355,-0.5557583061569566
23,5.401474261477042,12.872675779215895,-0.5357668737884098,-26.17943888324598,-0.1886208184610112
24,3.442032276565854,7.777261321300955,0.3777105519987004,45.18374153589713,-3.381721984391291
25,-0.7106038717795427,-1.1834016278665374,-0.15000384727917782,102.80899477475457,-5.0422935175295125
26,-0.21658485452740184,0.7355842933440435,-1.2293315938174711,50.82992607202007,-2.416559738429573
27,3.9537010914857262,10.029820255101267,-1.1040591312527248,-24.45050941490271,0.18425839940851318
28,5.078617141660944,11.737815567670769,0.010450001687255961,1.0265008867304175,-1.5498919340518036
29,1.2803395555415262,2.9754272623239597,0.28860649283474904,82.7691561122616,-4.654195527983353
30,-1.165865096561558,-1.7855650858328893,-0.7178684329476517,88.55840755894168,-4.122544074122333
31,1.7295218234626022,5.205524239617313,-1.3482483566653445,8.90546508629771,-0.8342868519820748
32,5.13710616358318,12.309362933351862,-0.5839690813568528,-25.240948623079703,-0.1725634834413654
33,3.5507330853116557,8.070053686094743,0.3145334936113807,41.694833080463155,-3.2159016405949625
34,-0.4217256217528602,-0.5557581434500953,-0.11735758265557394,98.66587802820015,-4.922909704173441
35,-0.2666949153684861,0.5703049245444127,-1.1622986867567422,53.69794634185968,-2.5587949186877044
36,3.722360147029593,9.514356649622455,-1.1080318977183576,-19.15986165959586,-0.010179109673856601
37,4.979313189696003,11.563314599693333,-0.05790856812617218,-0.7959358216364762,-1.4287173436953573
38,1.511924763577987,3.5143221178216226,0.2659176404892327,77.98879315709976,-4.469684476482785
39,-0.9903793261748186,-1.4364724065221175,-0.655084635243742,87.76761521754317,-4.142091786844359
40,1.543644989149512,4.75470590510718,-1.3064606310919327,13.757282561181796,-1.033531486132663
41,4.928758109325907,11.874855701766258,-0.6291038731666392,-22.654297355652176,-0.23559178597742125
42,3.630376331723861,8.291659639024138,0.25670740056382235,37.44238816487933,-3.019528300754587
43,-0.16989962712088325,-0.0054682788998619,-0.09441079221503657,95.07082473346024,-4.812831518722436
44,-0.2578766402039836,0.5406907900023619,-1.0954426231276655,56.21876314311373,-2.6980895431497043
45,3.4680690517310078,8.941239089774497,-1.108118707616158,-14.516112539271347,-0.17354640835002577
46,4.893329398775127,11.41868907126398,-0.12313878113830934,-1.596255712126549,-1.3543268203574126
47,1.7193192671997162,3.9985166760981325,0.24243189620104388,72.94491668623328,-4.271871018829006
48,-0.8231850262815952,-1.1012072634770789,-0.5994496514009151,86.9634951309469,-4.154662458903864
49,1.3973235785488773,4.39269376150097,-1.2626395958786347,18.277970109552086,-1.2266596295452405
